,start_year,team_id,team_name,id,first_name,last_name,primary_number,birth_date,current_age,birth_city,birth_state_province,birth_country,nationality,height,weight,active,alternate_captain,captain,rookie,shoots_catches,roster_status,position_name,position_type,position_abbreviation
151,2020,5,Pittsburgh Penguins,8482241,Radim,Zohorna,67,1996-04-29,25,Havlickuv,,CZE,CZE,"6' 6""",220,True,False,False,True,L,Y,Left Wing,Forward,LW
152,2020,6,Boston Bruins,8475186,John,Moore,27,1990-11-19,30,Winnetka,IL,USA,USA,"6' 2""",210,True,False,False,False,L,Y,Defenseman,Defenseman,D
153,2020,6,Boston Bruins,8470638,Patrice,Bergeron,37,1985-07-24,35,L'Ancienne-Lorette,QC,CAN,CAN,"6' 1""",195,True,False,True,False,R,Y,Center,Forward,C
154,2020,6,Boston Bruins,8470860,Jaroslav,Halak,41,1985-05-13,36,Bratislava,,SVK,SVK,"5' 11""",185,True,False,False,False,L,Y,Goalie,Goalie,G
155,2020,6,Boston Bruins,8471276,David,Krejci,46,1986-04-28,35,Sternberk,,CZE,CZE,"6' 0""",188,True,True,False,False,R,Y,Center,Forward,C
156,2020,6,Boston Bruins,8471695,Tuukka,Rask,40,1987-03-10,34,Savonlinna,,FIN,FIN,"6' 3""",176,True,False,False,False,L,Y,Goalie,Goalie,G
157,2020,6,Boston Bruins,8473419,Brad,Marchand,63,1988-05-11,33,Halifax,NS,CAN,CAN,"5' 9""",181,True,True,False,False,L,Y,Left Wing,Forward,LW
158,2020,6,Boston Bruins,8475225,Craig,Smith,12,1989-09-05,31,Madison,WI,USA,USA,"6' 0""",206,True,False,False,False,R,Y,Center,Forward,C
159,2020,6,Boston Bruins,8475735,Greg,McKegg,18,1992-06-17,29,St. Thomas,ON,CAN,CAN,"6' 0""",194,True,False,False,False,L,Y,Center,Forward,C
160,2020,6,Boston Bruins,8475745,Charlie,Coyle,13,1992-03-02,29,East Weymouth,MA,USA,USA,"6' 3""",213,True,False,False,False,R,Y,Center,Forward,C
161,2020,6,Boston Bruins,8475780,Chris,Wagner,14,1991-05-27,30,Walpole,MA,USA,USA,"6' 0""",197,True,False,False,False,R,Y,Right Wing,Forward,RW
162,2020,6,Boston Bruins,8475791,Taylor,Hall,71,1991-11-14,29,Calgary,AB,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,Left Wing,Forward,LW
163,2020,6,Boston Bruins,8475797,Jarred,Tinordi,84,1992-02-20,29,MILLERSVILLE,MD,USA,USA,"6' 6""",205,True,False,False,False,L,Y,Defenseman,Defenseman,D
164,2020,6,Boston Bruins,8476191,Kevan,Miller,86,1987-11-15,33,Los Angeles,CA,USA,USA,"6' 2""",210,True,False,False,False,R,Y,Defenseman,Defenseman,D
165,2020,6,Boston Bruins,8476374,Sean,Kuraly,52,1993-01-20,28,Dublin,OH,USA,USA,"6' 2""",213,True,False,False,False,L,Y,Center,Forward,C
166,2020,6,Boston Bruins,8476422,Mike,Reilly,6,1993-07-13,28,Chicago,IL,USA,USA,"6' 1""",199,True,False,False,False,L,Y,Defenseman,Defenseman,D
167,2020,6,Boston Bruins,8476891,Matt,Grzelcyk,48,1994-01-05,27,Charlestown,MA,USA,USA,"5' 9""",174,True,False,False,False,L,Y,Defenseman,Defenseman,D
168,2020,6,Boston Bruins,8477320,Anton,Blidh,81,1995-03-14,26,Molnlycke,,SWE,SWE,"6' 0""",185,True,False,False,False,L,Y,Left Wing,Forward,LW
169,2020,6,Boston Bruins,8477365,Connor,Clifton,75,1995-04-28,26,Long Branch,NJ,USA,USA,"5' 11""",195,True,False,False,False,R,Y,Defenseman,Defenseman,D
170,2020,6,Boston Bruins,8477508,Curtis,Lazar,20,1995-02-02,26,Salmon Arm,BC,CAN,CAN,"6' 0""",193,True,False,False,False,R,Y,Center,Forward,C
171,2020,6,Boston Bruins,8477941,Nick,Ritchie,21,1995-12-05,25,Orangeville,ON,CAN,CAN,"6' 2""",230,True,False,False,False,L,Y,Left Wing,Forward,LW
172,2020,6,Boston Bruins,8477956,David,Pastrnak,88,1996-05-25,25,Havirov,,CZE,CZE,"6' 0""",194,True,False,False,False,R,Y,Right Wing,Forward,RW
173,2020,6,Boston Bruins,8478131,Ondrej,Kase,28,1995-11-08,25,Kadan,,CZE,CZE,"6' 0""",190,True,False,False,False,R,Y,Right Wing,Forward,RW
174,2020,6,Boston Bruins,8478415,Jakub,Zboril,67,1997-02-21,24,Brno,,CZE,CZE,"6' 0""",195,True,False,False,True,L,Y,Defenseman,Defenseman,D
175,2020,6,Boston Bruins,8478435,Dan,Vladar,80,1997-08-20,23,Prague,,CZE,CZE,"6' 5""",185,True,False,False,True,L,Y,Goalie,Goalie,G
176,2020,6,Boston Bruins,8478443,Brandon,Carlo,25,1996-11-26,24,Colorado Springs,CO,USA,USA,"6' 5""",227,True,False,False,False,R,Y,Defenseman,Defenseman,D
177,2020,6,Boston Bruins,8478468,Jeremy,Lauzon,55,1997-04-28,24,Val-d'Or,QC,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,Defenseman,Defenseman,D
178,2020,6,Boston Bruins,8478473,Callum,Booth,70,1997-05-21,24,Montreal,QC,CAN,CAN,"6' 4""",191,True,False,False,True,L,Y,Goalie,Goalie,G
179,2020,6,Boston Bruins,8478485,Zach,Senyshyn,19,1997-03-30,24,Ottawa,ON,CAN,CAN,"6' 1""",207,True,False,False,True,R,Y,Right Wing,Forward,RW
180,2020,6,Boston Bruins,8478498,Jake,DeBrusk,74,1996-10-17,24,Edmonton,AB,CAN,CAN,"6' 0""",194,True,False,False,False,L,Y,Left Wing,Forward,LW
181,2020,6,Boston Bruins,8478888,Cameron,Hughes,53,1996-10-09,24,Edmonton,AB,CAN,CAN,"5' 11""",160,True,False,False,True,L,Y,Center,Forward,C
182,2020,6,Boston Bruins,8479325,Charlie,McAvoy,73,1997-12-21,23,Long Beach,NY,USA,USA,"6' 0""",208,True,False,False,False,R,Y,Defenseman,Defenseman,D
183,2020,6,Boston Bruins,8479365,Trent,Frederic,11,1998-02-11,23,St. Louis,MO,USA,USA,"6' 2""",203,True,False,False,True,L,Y,Center,Forward,C
184,2020,6,Boston Bruins,8479546,Oskar,Steen,62,1998-03-09,23,Karlstad,,SWE,SWE,"5' 9""",188,True,False,False,True,R,Y,Center,Forward,C
185,2020,6,Boston Bruins,8480001,Urho,Vaakanainen,58,1999-01-01,22,Joensuu,,FIN,FIN,"6' 1""",185,True,False,False,True,L,Y,Defenseman,Defenseman,D
186,2020,6,Boston Bruins,8480021,Jack,Studnicka,23,1999-02-18,22,Windsor,ON,CAN,CAN,"6' 1""",171,True,False,False,True,R,Y,Center,Forward,C
187,2020,6,Boston Bruins,8480280,Jeremy,Swayman,1,1998-11-24,22,Anchorage,AK,USA,USA,"6' 2""",187,True,False,False,True,L,Y,Goalie,Goalie,G
188,2020,6,Boston Bruins,8480901,Karson,Kuhlman,83,1995-09-26,25,Esko,MN,USA,USA,"5' 10""",190,True,False,False,False,R,Y,Center,Forward,C
189,2020,6,Boston Bruins,8482059,Nick,Wolff,,1996-07-21,24,Eagan,MN,USA,USA,"6' 5""",229,True,False,False,True,L,Y,Defenseman,Defenseman,D
190,2020,6,Boston Bruins,8482072,Jack,Ahcan,54,1997-05-18,24,Savage,MN,USA,USA,"5' 8""",178,True,False,False,True,L,Y,Defenseman,Defenseman,D
191,2020,7,Buffalo Sabres,8476878,Zemgus,Girgensons,28,1994-01-05,27,Riga,,LVA,LVA,"6' 2""",213,True,False,False,False,L,I,Left Wing,Forward,LW
192,2020,7,Buffalo Sabres,8476931,Jake,McCabe,19,1993-10-12,27,Eau Claire,WI,USA,USA,"6' 1""",204,True,True,False,False,L,Y,Defenseman,Defenseman,D
193,2020,7,Buffalo Sabres,8478403,Jack,Eichel,9,1996-10-28,24,North Chelmsford,MA,USA,USA,"6' 2""",213,True,False,True,False,R,I,Center,Forward,C
194,2020,7,Buffalo Sabres,8475869,Brandon,Davidson,88,1991-08-21,29,Taber,AB,CAN,CAN,"6' 2""",209,True,False,False,False,L,Y,Defenseman,Defenseman,D
195,2020,7,Buffalo Sabres,8473449,Kyle,Okposo,21,1988-04-16,33,St. Paul,MN,USA,USA,"6' 0""",220,True,True,False,False,R,Y,Right Wing,Forward,RW
196,2020,7,Buffalo Sabres,8474682,Dustin,Tokarski,31,1989-09-16,31,Watson,SK,CAN,CAN,"6' 0""",198,True,False,False,False,L,Y,Goalie,Goalie,G
197,2020,7,Buffalo Sabres,8475236,Cody,Eakin,20,1991-05-24,30,Winnipeg,MB,CAN,CAN,"6' 0""",196,True,False,False,False,L,Y,Center,Forward,C
198,2020,7,Buffalo Sabres,8475622,Carter,Hutton,40,1985-12-19,35,Thunder Bay,ON,CAN,CAN,"6' 0""",208,True,False,False,False,L,Y,Goalie,Goalie,G
199,2020,7,Buffalo Sabres,8475625,Matt,Irwin,44,1987-11-29,33,Victoria,BC,CAN,CAN,"6' 2""",189,True,False,False,False,L,Y,Defenseman,Defenseman,D
200,2020,7,Buffalo Sabres,8475772,Riley,Sheahan,15,1991-12-07,29,St. Catharines,ON,CAN,CAN,"6' 2""",216,True,False,False,False,L,Y,Center,Forward,C
201,2020,7,Buffalo Sabres,8475784,Jeff,Skinner,53,1992-05-16,29,Toronto,ON,CAN,CAN,"5' 11""",197,True,False,False,False,L,Y,Left Wing,Forward,LW
202,2020,7,Buffalo Sabres,8476356,Tobias,Rieder,13,1993-01-10,28,Landshut,,DEU,DEU,"5' 11""",189,True,False,False,False,L,Y,Left Wing,Forward,LW
203,2020,7,Buffalo Sabres,8476525,Colin,Miller,33,1992-10-29,28,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",199,True,False,False,False,R,Y,Defenseman,Defenseman,D
204,2020,7,Buffalo Sabres,8476999,Linus,Ullmark,35,1993-07-31,27,Lugnvik,,SWE,SWE,"6' 4""",215,True,False,False,False,L,Y,Goalie,Goalie,G
205,2020,7,Buffalo Sabres,8477499,Rasmus,Ristolainen,55,1994-10-27,26,Turku,,FIN,FIN,"6' 4""",221,True,False,False,False,R,Y,Defenseman,Defenseman,D
206,2020,7,Buffalo Sabres,8477933,Sam,Reinhart,23,1995-11-06,25,West Vancouver,BC,CAN,CAN,"6' 2""",193,True,False,False,False,R,Y,Right Wing,Forward,RW
207,2020,7,Buffalo Sabres,8478075,Anders,Bjork,96,1996-08-05,24,Mequon,WI,USA,USA,"6' 0""",197,True,False,False,False,L,Y,Left Wing,Forward,LW
208,2020,7,Buffalo Sabres,8478109,Victor,Olofsson,68,1995-07-18,25,Ornskoldsvik,,SWE,SWE,"5' 11""",182,True,False,False,False,L,Y,Left Wing,Forward,LW
209,2020,7,Buffalo Sabres,8478840,Will,Borgen,3,1996-12-19,24,Moorhead,MN,USA,USA,"6' 3""",205,True,False,False,True,R,Y,Defenseman,Defenseman,D
210,2020,7,Buffalo Sabres,8479335,Rasmus,Asplund,74,1997-12-03,23,Filipstad,,SWE,SWE,"5' 11""",189,True,False,False,False,L,Y,Center,Forward,C
211,2020,7,Buffalo Sabres,8479420,Tage,Thompson,72,1997-10-30,23,Phoenix,AZ,USA,USA,"6' 7""",219,True,False,False,False,R,Y,Right Wing,Forward,RW
212,2020,7,Buffalo Sabres,8479465,Drake,Caggiula,91,1994-06-20,27,Pickering,ON,CAN,CAN,"5' 10""",176,True,False,False,False,L,Y,Center,Forward,C
213,2020,7,Buffalo Sabres,8479999,Casey,Mittelstadt,37,1998-11-22,22,Eden Prairie,MN,USA,USA,"6' 1""",196,True,False,False,False,L,Y,Center,Forward,C
214,2020,7,Buffalo Sabres,8480035,Henri,Jokiharju,10,1999-06-17,22,Oulu,,FIN,FIN,"6' 0""",199,True,False,False,False,R,Y,Defenseman,Defenseman,D
215,2020,7,Buffalo Sabres,8480045,Ukko-Pekka,Luukkonen,1,1999-03-09,22,Espoo,,FIN,FIN,"6' 4""",220,True,False,False,True,L,Y,Goalie,Goalie,G
216,2020,7,Buffalo Sabres,8480196,Jacob,Bryson,78,1997-11-18,23,London,ON,CAN,CAN,"5' 9""",175,True,False,False,True,L,Y,Defenseman,Defenseman,D
217,2020,7,Buffalo Sabres,8480839,Rasmus,Dahlin,26,2000-04-13,21,Lidkoping,,SWE,SWE,"6' 3""",207,True,False,False,False,L,Y,Defenseman,Defenseman,D
218,2020,7,Buffalo Sabres,8481528,Dylan,Cozens,24,2001-02-09,20,Whitehorse,YT,CAN,CAN,"6' 3""",188,True,False,False,True,R,Y,Center,Forward,C
219,2020,7,Buffalo Sabres,8482626,Stefanos,Lekkas,34,1996-01-17,25,Elburn,IL,USA,USA,"6' 0""",181,True,False,False,False,L,Y,Goalie,Goalie,G
220,2020,8,Montréal Canadiens,8477494,Jonathan,Drouin,92,1995-03-28,26,Ste-Agathe,QC,CAN,CAN,"5' 11""",201,True,False,False,False,L,Y,Left Wing,Forward,LW
221,2020,8,Montréal Canadiens,8470595,Eric,Staal,21,1984-10-29,36,Thunder Bay,ON,CAN,CAN,"6' 4""",195,True,False,False,False,L,Y,Center,Forward,C
222,2020,8,Montréal Canadiens,8470621,Corey,Perry,94,1985-05-16,36,Peterborough,ON,CAN,CAN,"6' 3""",206,True,False,False,False,R,Y,Right Wing,Forward,RW
223,2020,8,Montréal Canadiens,8470642,Shea,Weber,6,1985-08-14,35,Sicamous,BC,CAN,CAN,"6' 4""",229,True,False,True,False,R,Y,Defenseman,Defenseman,D
224,2020,8,Montréal Canadiens,8471679,Carey,Price,31,1987-08-16,33,Anahim Lake,BC,CAN,CAN,"6' 3""",220,True,False,False,False,L,Y,Goalie,Goalie,G
225,2020,8,Montréal Canadiens,8473507,Jeff,Petry,26,1987-12-09,33,Ann Arbor,MI,USA,USA,"6' 3""",208,True,False,False,False,R,Y,Defenseman,Defenseman,D
226,2020,8,Montréal Canadiens,8473564,Michael,Frolik,67,1988-02-17,33,Kladno,,CZE,CZE,"6' 1""",186,True,False,False,False,L,Y,Right Wing,Forward,RW
227,2020,8,Montréal Canadiens,8474038,Paul,Byron,41,1989-04-27,32,Ottawa,ON,CAN,CAN,"5' 9""",165,True,True,False,False,L,Y,Left Wing,Forward,LW
228,2020,8,Montréal Canadiens,8474596,Jake,Allen,34,1990-08-07,30,Fredericton,NB,CAN,CAN,"6' 2""",190,True,False,False,False,L,Y,Goalie,Goalie,G
229,2020,8,Montréal Canadiens,8475193,Tomas,Tatar,90,1990-12-01,30,Ilava,,SVK,SVK,"5' 10""",173,True,False,False,False,L,Y,Left Wing,Forward,LW
230,2020,8,Montréal Canadiens,8475279,Ben,Chiarot,8,1991-05-09,30,Hamilton,ON,CAN,CAN,"6' 3""",234,True,False,False,False,L,Y,Defenseman,Defenseman,D
231,2020,8,Montréal Canadiens,8475726,Tyler,Toffoli,73,1992-04-24,29,Scarborough,ON,CAN,CAN,"6' 0""",198,True,False,False,False,R,Y,Right Wing,Forward,RW
232,2020,8,Montréal Canadiens,8475750,Jon,Merrill,28,1992-02-03,29,Oklahoma City,OK,USA,USA,"6' 3""",195,True,False,False,False,L,Y,Defenseman,Defenseman,D
233,2020,8,Montréal Canadiens,8475848,Brendan,Gallagher,11,1992-05-06,29,Edmonton,AB,CAN,CAN,"5' 9""",183,True,True,False,False,R,Y,Right Wing,Forward,RW
234,2020,8,Montréal Canadiens,8476441,Joel,Edmundson,44,1993-06-28,28,Brandon,MB,CAN,CAN,"6' 4""",227,True,False,False,False,L,Y,Defenseman,Defenseman,D
235,2020,8,Montréal Canadiens,8476443,Xavier,Ouellet,61,1993-07-29,27,Bayonne,,FRA,FRA,"6' 0""",199,True,False,False,False,L,Y,Defenseman,Defenseman,D
236,2020,8,Montréal Canadiens,8476469,Joel,Armia,40,1993-05-31,28,Pori,,FIN,FIN,"6' 3""",212,True,False,False,False,R,Y,Right Wing,Forward,RW
237,2020,8,Montréal Canadiens,8476479,Phillip,Danault,24,1993-02-24,28,Victoriaville,QC,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,Center,Forward,C
238,2020,8,Montréal Canadiens,8476967,Brett,Kulak,77,1994-01-06,27,Edmonton,AB,CAN,CAN,"6' 1""",192,True,False,False,False,L,Y,Defenseman,Defenseman,D
239,2020,8,Montréal Canadiens,8476979,Erik,Gustafsson,32,1992-03-14,29,Nynashamn,,SWE,SWE,"6' 0""",197,True,False,False,False,L,Y,Defenseman,Defenseman,D
240,2020,8,Montréal Canadiens,8476981,Josh,Anderson,17,1994-05-07,27,Burlington,ON,CAN,CAN,"6' 3""",226,True,False,False,False,R,Y,Right Wing,Forward,RW
241,2020,8,Montréal Canadiens,8477476,Artturi,Lehkonen,62,1995-07-04,26,Piikkio,,FIN,FIN,"5' 11""",178,True,False,False,False,L,Y,Left Wing,Forward,LW
242,2020,8,Montréal Canadiens,8478133,Jake,Evans,71,1996-06-02,25,Toronto,ON,CAN,CAN,"6' 0""",183,True,False,False,True,R,Y,Center,Forward,C
243,2020,8,bluesal Canadiens,8479292,Charlie,Lindgren,39,1993-12-18,27,Lakeville,MN,USA,USA,"6' 1""",182,True,False,False,False,R,Y,Goalie,Goalie,G
244,2020,8,Montréal Canadiens,8480018,Nick,Suzuki,14,1999-08-10,21,London,ON,CAN,CAN,"5' 11""",208,True,False,False,False,R,Y,Center,Forward,C
245,2020,8,Montréal Canadiens,8480829,Jesperi,Kotkaniemi,15,2000-07-06,21,Pori,,FIN,FIN,"6' 2""",201,True,False,False,False,L,Y,Center,Forward,C
246,2020,8,Montréal Canadiens,8481014,Alexander,Romanov,27,2000-01-06,21,Moscow,,RUS,RUS,"6' 0""",208,True,False,False,True,L,Y,Defenseman,Defenseman,D
247,2020,8,Montréal Canadiens,8481540,Cole,Caufield,22,2001-01-02,20,Mosinee,WI,USA,USA,"5' 7""",162,True,False,False,True,R,Y,Right Wing,Forward,RW
248,2020,9,Ottawa Senators,8474613,Derek,Stepan,21,1990-06-18,31,Hastings,MN,USA,USA,"5' 11""",196,True,False,False,False,R,I,Center,Forward,C
249,2020,9,Ottawa Senators,8475766,Austin,Watson,16,1992-01-13,29,Ann Arbor,MI,USA,USA,"6' 4""",198,True,False,False,False,R,I,Left Wing,Forward,LW
250,2020,9,Ottawa Senators,8478916,Joey,Daccord,34,1996-08-19,24,Boston,MA,USA,USA,"6' 2""",197,True,False,False,True,L,I,Goalie,Goalie,G
251,2020,9,Ottawa Senators,8474230,Micheal,Haley,38,1986-03-30,35,Guelph,ON,CAN,CAN,"5' 11""",213,True,False,False,False,L,Y,Left Wing,Forward,LW
252,2020,9,Ottawa Senators,8473573,Artem,Anisimov,51,1988-05-24,33,Yaroslavl,,RUS,RUS,"6' 4""",199,True,False,False,False,L,Y,Center,Forward,C
253,2020,9,Ottawa Senators,8474149,Evgenii,Dadonov,63,1989-03-12,32,Chelyabinsk,,RUS,RUS,"5' 11""",185,True,False,False,False,L,Y,Right Wing,Forward,RW
254,2020,9,Ottawa Senators,8476288,Ryan,Dzingel,10,1992-03-09,29,Wheaton,IL,USA,USA,"6' 0""",190,True,False,False,False,L,Y,Left Wing,Forward,LW
255,2020,9,Ottawa Senators,8476341,Anton,Forsberg,31,1992-11-27,28,HARNOSAND,,SWE,SWE,"6' 2""",176,True,False,False,False,L,Y,Goalie,Goalie,G
256,2020,9,Ottawa Senators,8476899,Matt,Murray,30,1994-05-25,27,Thunder Bay,ON,CAN,CAN,"6' 4""",178,True,False,False,False,L,Y,Goalie,Goalie,G
257,2020,9,Ottawa Senators,8476919,Chris,Tierney,71,1994-07-01,27,Keswick,ON,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,Center,Forward,C
258,2020,9,Ottawa Senators,8477015,Connor,Brown,28,1994-01-14,27,Toronto,ON,CAN,CAN,"6' 0""",185,True,False,False,False,R,Y,Right Wing,Forward,RW
259,2020,9,Ottawa Senators,8477384,Josh,Brown,3,1994-01-21,27,London,ON,CAN,CAN,"6' 5""",221,True,False,False,False,R,Y,Defenseman,Defenseman,D
260,2020,9,Ottawa Senators,8477405,Marcus,Hogberg,1,1994-11-25,26,Orebro,,SWE,SWE,"6' 5""",222,True,False,False,True,L,Y,Goalie,Goalie,G
261,2020,9,Ottawa Senators,8477426,Nick,Paul,21,1995-03-20,26,Mississauga,ON,CAN,CAN,"6' 3""",225,True,False,False,False,L,Y,Left Wing,Forward,LW
262,2020,9,Ottawa Senators,8478020,Michael,Amadio,29,1996-05-13,25,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",204,True,False,False,False,R,Y,Center,Forward,C
263,2020,9,Ottawa Senators,8478400,Colin,White,36,1997-01-30,24,Boston,MA,USA,USA,"6' 1""",197,True,False,False,False,R,Y,Center,Forward,C
264,2020,9,Ottawa Senators,8478469,Thomas,Chabot,72,1997-01-30,24,Sainte-Marie,QC,CAN,CAN,"6' 2""",190,True,False,False,False,L,Y,Defenseman,Defenseman,D
265,2020,9,Ottawa Senators,8479376,Victor,Mete,98,1998-06-07,23,Woodbridge,ON,CAN,CAN,"5' 9""",184,True,False,False,False,L,Y,Defenseman,Defenseman,D
266,2020,9,Ottawa Senators,8479458,Nikita,Zaitsev,22,1991-10-29,29,Moscow,,RUS,RUS,"6' 2""",199,True,False,False,False,R,Y,Defenseman,Defenseman,D
267,2020,9,Ottawa Senators,8480029,Alex,Formenton,59,1999-09-13,21,Barrie,ON,CAN,CAN,"6' 2""",184,True,False,False,True,L,Y,Left Wing,Forward,LW
268,2020,9,Ottawa Senators,8480064,Josh,Norris,9,1999-05-05,22,Oxford,MI,USA,USA,"6' 1""",201,True,False,False,True,L,Y,Center,Forward,C
269,2020,9,Ottawa Senators,8480073,Erik,Brannstrom,26,1999-09-02,21,Eksjo,,SWE,SWE,"5' 9""",181,True,False,False,False,L,Y,Defenseman,Defenseman,D
270,2020,9,Ottawa Senators,8480208,Drake,Batherson,19,1998-04-27,23,Fort Wayne,IN,USA,USA,"6' 1""",204,True,False,False,False,R,Y,Right Wing,Forward,RW
271,2020,9,Ottawa Senators,8480801,Brady,Tkachuk,7,1999-09-16,21,Scottsdale,AZ,USA,USA,"6' 4""",211,True,False,False,False,L,Y,Left Wing,Forward,LW
272,2020,9,Ottawa Senators,8480879,Jacob,Bernard-Docker,48,2000-06-30,21,Canmore,AB,CAN,CAN,"6' 0""",190,True,False,False,True,R,Y,Defenseman,Defenseman,D
273,2020,9,Ottawa Senators,8481596,Shane,Pinto,57,2000-11-12,20,Franklin Square,NY,USA,USA,"6' 2""",192,True,False,False,True,R,Y,Center,Forward,C
274,2020,9,Ottawa Senators,8482116,Tim,Stützle,18,2002-01-15,19,Viersen,,DEU,DEU,"6' 1""",187,True,False,False,True,L,Y,Left Wing,Forward,LW
275,2020,9,Ottawa Senators,8482245,Artem,Zub,2,1995-10-03,25,Khabarovsk,,RUS,RUS,"6' 2""",203,True,False,False,True,R,Y,Defenseman,Defenseman,D
276,2020,10,Toronto Maple Leafs,8466138,Joe,Thornton,97,1979-07-02,42,London,ON,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y,Center,Forward,C
277,2020,10,Toronto Maple Leafs,8469455,Jason,Spezza,19,1983-06-13,38,Toronto,ON,CAN,CAN,"6' 3""",216,True,False,False,False,R,Y,Center,Forward,C
278,2020,10,Toronto Maple Leafs,8473422,Nick,Foligno,71,1987-10-31,33,Buffalo,NY,USA,USA,"6' 0""",211,True,False,False,False,L,Y,Left Wing,Forward,LW
279,2020,10,Toronto Maple Leafs,8474062,Riley,Nash,20,1989-05-09,32,Consort,AB,CAN,CAN,"6' 2""",188,True,False,False,False,R,Y,Center,Forward,C
280,2020,10,Toronto Maple Leafs,8474162,Jake,Muzzin,8,1989-02-21,32,Woodstock,ON,CAN,CAN,"6' 3""",217,True,True,False,False,L,Y,Defenseman,Defenseman,D
281,2020,10,Toronto Maple Leafs,8474190,Wayne,Simmonds,24,1988-08-26,32,Scarborough,ON,CAN,CAN,"6' 2""",185,True,False,False,False,R,Y,Right Wing,Forward,RW
282,2020,10,Toronto Maple Leafs,8474567,Zach,Bogosian,22,1990-07-15,30,Massena,NY,USA,USA,"6' 2""",200,True,False,False,False,R,Y,Defenseman,Defenseman,D
283,2020,10,Toronto Maple Leafs,8474636,Michael,Hutchinson,30,1990-03-02,31,Barrie,ON,CAN,CAN,"6' 3""",198,True,False,False,False,R,Y,Goalie,Goalie,G
284,2020,10,Toronto Maple Leafs,8474673,TJ,Brodie,78,1990-06-07,31,Chatham,ON,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,Defenseman,Defenseman,D
285,2020,10,Toronto Maple Leafs,8475166,John,Tavares,91,1990-09-20,30,Mississauga,ON,CAN,CAN,"6' 1""",215,True,False,True,False,L,Y,Center,Forward,C
286,2020,10,Toronto Maple Leafs,8475716,Martin,Marincin,52,1992-02-18,29,Kosice,,SVK,SVK,"6' 5""",217,True,False,False,False,L,Y,Defenseman,Defenseman,D
287,2020,10,Toronto Maple Leafs,8475718,Justin,Holl,3,1992-01-30,29,Tonka Bay,MN,USA,USA,"6' 4""",210,True,False,False,False,R,Y,Defenseman,Defenseman,D
288,2020,10,Toronto Maple Leafs,8475786,Zach,Hyman,11,1992-06-09,29,Toronto,ON,CAN,CAN,"6' 1""",211,True,True,False,False,R,Y,Left Wing,Forward,LW
289,2020,10,Toronto Maple Leafs,8475789,Jack,Campbell,36,1992-01-09,29,Port Huron,MI,USA,USA,"6' 2""",197,True,False,False,False,L,Y,Goalie,Goalie,G
290,2020,10,Toronto Maple Leafs,8475883,Frederik,Andersen,31,1989-10-02,31,Herning,,DNK,DNK,"6' 4""",238,True,False,False,False,L,Y,Goalie,Goalie,G
291,2020,10,Toronto Maple Leafs,8476474,Stefan,Noesen,26,1993-02-12,28,Plano,TX,USA,USA,"6' 1""",205,True,False,False,False,R,Y,Right Wing,Forward,RW
292,2020,10,Toronto Maple Leafs,8476851,Alex,Galchenyuk,12,1994-02-12,27,MILWAUKEE,WI,USA,USA,"6' 1""",194,True,False,False,False,L,Y,Center,Forward,C
293,2020,10,Toronto Maple Leafs,8476853,Morgan,Rielly,44,1994-03-09,27,Vancouver,BC,CAN,CAN,"6' 1""",219,True,True,False,False,L,Y,Defenseman,Defenseman,D
294,2020,10,Toronto Maple Leafs,8477018,Ben,Hutton,55,1993-04-20,28,Brockville,ON,CAN,CAN,"6' 2""",206,True,False,False,False,L,Y,Defenseman,Defenseman,D
295,2020,10,Toronto Maple Leafs,8477021,Alexander,Kerfoot,15,1994-08-11,26,Vancouver,BC,CAN,CAN,"5' 10""",185,True,False,False,False,L,Y,Center,Forward,C
296,2020,10,Toronto Maple Leafs,8477149,Scott,Sabourin,49,1992-07-30,28,Orleans,ON,CAN,CAN,"6' 3""",208,True,False,False,False,R,Y,Right Wing,Forward,RW
297,2020,10,Toronto Maple Leafs,8477939,William,Nylander,88,1996-05-01,25,Calgary,AB,CAN,SWE,"6' 0""",196,True,False,False,False,R,Y,Right Wing,Forward,RW
298,2020,10,Toronto Maple Leafs,8478115,Pierre,Engvall,47,1996-05-31,25,Ljungby,,SWE,SWE,"6' 5""",214,True,False,False,False,L,Y,Left Wing,Forward,LW
299,2020,10,Toronto Maple Leafs,8478408,Travis,Dermott,23,1996-12-22,24,Newmarket,ON,CAN,CAN,"6' 0""",205,True,False,False,False,L,Y,Defenseman,Defenseman,D
300,2020,10,Toronto Maple Leafs,8478483,Mitchell,Marner,16,1997-05-05,24,Markham,ON,CAN,CAN,"6' 0""",175,True,True,False,False,R,Y,Right Wing,Forward,RW
301,2020,10,Toronto Maple Leafs,8478843,Denis,Malgin,62,1997-01-18,24,Olten,,CHE,CHE,"5' 9""",177,True,False,False,False,R,Y,Center,Forward,C
302,2020,10,Toronto Maple Leafs,8479290,Kalle,Kossila,48,1993-04-14,28,Kauniainen,,FIN,FIN,"5' 11""",182,True,False,False,False,L,Y,Center,Forward,C
